step   ball_X    ball_Y    side
50     0    0        f
51     0    0        f
52     0    0        f
53     0    0        f
54     0    0        f
55     0    0        f
56     0    0        f
57     0    0        f
58     0    0        f
59     0    0        f
60     0    0        f
61     0    0        f
62     0    0        f
63     0    0        f
64     0    0        f
65     0    0        f
66     0    0        f
67     0    0        f
68     0    0        f
69     0    0        f
70     0    0        f
71     0    0        f
72     0    0        f
73     0    0        f
74     0    0        f
75     0    0        f
76     0    0        f
77     0    0        f
78     0    0        f
79     0    0        f
80     0    0        f
81     0    0        f
82     0    0        f
83     0    0        f
84     0    0        f
85     0    0        f
86     0    0        f
87     0    0        f
88     0    0        f
89     0    0        f
90     0    0        f
91     0    0        f
92     0    0        f
93     0    0        f
94     0    0        f
95     0    0        f
96     0    0        f
97     0    0        f
98     0    0        f
99     0    0        f
100     0    0        f
101     0    0        f
102     0    0        f
103     0    0        f
104     0    0        f
105     0    0        l
106     0    0        l
107     0    0        l
108     0    0        l
109     0    0        l
110     0    0        f
111     71    27        f
112     139    53        f
113     204    78        f
114     266    102        f
115     325    125        f
116     382    147        f
117     436    168        f
118     488    188        f
119     537    206        f
120     584    225        f
121     629    242        f
122     672    259        f
123     713    275        f
124     753    290        f
125     790    304        f
126     826    318        f
127     860    331        f
128     892    344        f
129     924    356        f
130     952    367        f
131     982    378        f
132     1009    389        f
133     1035    399        f
134     1059    408        f
135     1083    417        f
136     1105    426        f
137     1127    434        f
138     1147    442        f
139     1167    450        f
140     1185    457        f
141     1203    463        f
142     1220    471        f
143     1237    476        f
144     1252    483        f
145     1267    488        f
146     1281    494        f
147     1295    500        f
148     1295    500        r
149     1295    500        r
150     1295    500        f
151     1195    599        f
152     1100    694        f
153     1008    785        f
154     922    872        f
155     839    955        f
156     759    1034        f
157     684    1109        f
158     611    1181        f
159     542    1250        f
160     476    1316        f
161     413    1378        f
162     353    1438        f
163     296    1496        f
164     241    1550        f
165     188    1603        f
166     138    1652        f
167     91    1700        f
168     45    1745        f
169     1    1789        f
170     -39    1830        f
171     -39    1830        l
172     -39    1830        f
173     77    1862        f
174     189    1893        f
175     296    1922        f
176     398    1950        f
177     495    1977        f
178     588    2002        f
179     677    2026        f
180     762    2050        f
181     843    2072        f
182     921    2093        f
183     994    2113        f
184     1065    2133        f
185     1133    2151        f
186     1133    2151        l
187     1133    2151        f
188     1195    2106        f
189     1254    2064        f
190     1311    2023        f
191     1365    1984        f
192     1416    1947        f
193     1466    1911        f
194     1513    1877        f
195     1558    1845        f
196     1601    1814        f
197     1642    1784        f
198     1680    1755        f
199     1718    1729        f
200     1754    1703        f
201     1788    1678        f
202     1821    1655        f
203     1852    1632        f
204     1882    1611        f
205     1910    1591        f
206     1938    1571        f
207     1963    1552        f
208     1988    1535        f
209     2012    1518        f
210     2034    1501        f
211     2056    1486        f
212     2077    1471        f
213     2096    1457        f
214     2115    1443        f
215     2133    1430        f
216     2150    1418        f
217     2166    1406        f
218     2182    1395        f
219     2197    1384        f
220     2211    1374        f
221     2225    1364        f
222     2238    1355        f
223     2250    1346        f
224     2262    1337        f
225     2273    1329        f
226     2284    1321        f
227     2294    1314        f
228     2304    1307        f
229     2313    1300        f
230     2313    1300        r
231     2313    1300        f
232     2281    1169        f
233     2249    1044        f
234     2220    925        f
235     2191    811        f
236     2164    702        f
237     2138    598        f
238     2138    598        r
239     2138    598        f
240     2067    570        f
241     1998    544        f
242     1934    518        f
243     1872    494        f
244     1813    471        f
245     1755    449        f
246     1703    426        f
247     1651    407        f
248     1602    388        f
249     1555    369        f
250     1510    352        f
251     1468    335        f
252     1427    319        f
253     1388    304        f
254     1350    289        f
255     1315    275        f
256     1281    261        f
257     1248    249        f
258     1217    236        f
259     1188    225        f
260     1159    214        f
261     1132    202        f
262     1107    193        f
263     1082    183        f
264     1059    174        f
265     1036    165        f
266     1015    157        f
267     994    149        f
268     975    141        f
269     956    133        f
270     938    126        f
271     921    120        f
272     905    112        f
273     889    107        f
274     874    101        f
275     860    96        f
276     847    90        f
277     834    85        f
278     821    80        f
279     810    76        f
280     798    71        f
281     788    67        f
282     777    63        f
283     768    59        f
284     758    55        f
285     749    52        f
286     741    49        f
287     733    45        f
288     725    42        f
289     717    39        f
290     710    36        f
291     703    34        f
292     697    31        f
293     697    31        r
294     697    31        r
295     697    31        f
296     597    -79        f
297     501    -186        f
298     409    -287        f
299     322    -385        f
